system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
redis,2026-06-29-08-22-15,1,wsl,medium,100000,2,read,200000,5269.3687,0.3775975,0.206367,0.4454472,0.65442514,0.082092,150.84155,94.341,97.345,4007.7311999999997,168.625,26.9,71884.8,94.6,1484.8,20
redis,2026-06-29-08-22-15,1,wsl,medium,100000,2,update,200000,7655.124,0.26066524,0.22354051,0.47121608,0.6247727,0.097221,8.753484,60.013333333333335,177.59666666666666,4000.4949333333334,175.76000000000002,27.2,77004.8,94.6,1515.52,15
redis,2026-06-29-08-22-15,1,wsl,medium,100000,4,delete,400000,14978.745,0.26454118,0.2456325,0.46551707,0.6056331,0.092132,2.401741,87.19428571428571,214.30214285714285,4013.9337142857144,241.37142857142857,70.5,92262.4,95.0,1546.24,14
redis,2026-06-29-08-22-15,1,wsl,medium,100000,4,insert,400000,7560.028,0.5241463,0.346254,0.67387915,0.9250204,0.120938,87.416435,92.0792857142857,180.38214285714284,1525.6502857142857,288.5892857142857,26.4,58572.8,93.3,1464.32,28
redis,2026-06-29-08-22-15,1,wsl,medium,100000,4,read,400000,13412.469,0.2967276,0.2477925,0.45282143,0.6099303,0.085719,84.99579,92.351875,227.43812499999999,4000.64,263.9625,26.9,72396.8,94.6,1484.8,16
redis,2026-06-29-08-22-15,1,wsl,medium,100000,4,update,400000,7862.328,0.50373596,0.346041,0.6814742,0.9239201,0.099215,163.68651,92.9225925925926,182.42296296296297,4187.591111111111,268.4185185185185,27.9,80588.8,94.6,1525.76,27
redis,2026-06-29-08-22-15,1,wsl,medium,100000,8,delete,800000,13625.434,0.5853416,0.411764,0.64479405,0.9823036,0.092253,93.16329,97.2183870967742,279.6396774193548,2799.518064516129,441.3909677419355,70.8,94003.2,95.0,1566.72,31
redis,2026-06-29-08-22-15,1,wsl,medium,100000,8,insert,800000,7754.924,1.0255873,0.549103,0.9795781,2.5428567,0.128443,155.85971,99.69814814814815,227.28740740740741,3202.4082962962966,469.85925925925926,26.9,67174.4,94.6,1484.8,54
redis,2026-06-29-08-22-15,1,wsl,medium,100000,8,read,800000,16890.576,0.47239983,0.4604035,0.669744,0.85039425,0.085959,8.763062,94.01280000000001,347.5932,3998.59712,452.42040000000003,26.9,72396.8,94.6,1505.28,25
redis,2026-06-29-08-22-15,1,wsl,medium,100000,8,update,800000,6679.838,1.1937317,0.59499,0.9953171,40.72505,0.138313,255.13866,99.21967741935484,205.46306451612904,4756.546064516128,444.5204838709677,70.1,90009.6,95.0,1536.0,62
redis,2026-06-29-08-22-15,1,wsl,small,0,1,doc_delete,10000,4270.626,0.23415771,0.183165,0.461783,0.67507535,0.138894,4.395547,21.865,216.91,80.025,137.60000000000002,25.6,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,1,doc_increment,10000,3935.598,0.254091,0.201141,0.47991452,0.69399005,0.16735,13.232301,26.865,184.965,80.18,121.0,25.5,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,1,doc_insert,10000,4185.6367,0.23891228,0.1939565,0.440128,0.62724495,0.16141699,15.287566,26.41,88.22,76.675,119.55,25.4,50278.4,89.2,1413.12,2
redis,2026-06-29-08-22-15,1,wsl,small,0,1,doc_read,10000,3920.7864,0.25505087,0.186428,0.53219354,0.7090489,0.151819,4.362471,25.765,186.935,80.285,120.45,25.4,50380.8,89.2,1413.12,2
redis,2026-06-29-08-22-15,1,wsl,small,0,1,doc_read_partial,10000,4606.1772,0.21709976,0.181122,0.38556784,0.5334867,0.149805,4.566385,19.89,190.155,79.96000000000001,115.25,25.4,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,1,doc_update_partial,10000,4063.9019,0.24606894,0.19816,0.458501,0.64357466,0.169423,11.271633,27.990000000000002,155.84,80.28,119.25,25.4,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,1,mix_10W_90R,10000,5715.465,0.17496389,0.1464325,0.30361027,0.43249083,0.120907,0.878209,38.75,64.72166666666666,112.675,113.81,25.0,50176.0,89.1,1392.64,6
redis,2026-06-29-08-22-15,1,wsl,small,0,1,mix_50W_50R,20000,5353.508,0.1867934,0.159925,0.33178267,0.4861742,0.127911,9.2692,38.75,64.72166666666666,112.675,113.81,25.0,50176.0,89.1,1392.64,6
redis,2026-06-29-08-22-15,1,wsl,small,0,1,mix_90W_10R,10000,5116.3086,0.19545342,0.1624435,0.35442752,0.52815783,0.121859,1.148093,38.75,64.72166666666666,112.675,113.81,25.0,50176.0,89.1,1392.64,6
redis,2026-06-29-08-22-15,1,wsl,small,0,1,queue,20000,5366.807,0.18633053,0.152089,0.3335474,0.50888276,0.131949,8.462452,25.01,161.82333333333332,78.84666666666668,121.96666666666665,25.3,50278.4,89.1,1402.88,3
redis,2026-06-29-08-22-15,1,wsl,small,0,2,doc_delete,20000,7883.028,0.25115573,0.2127635,0.4475728,0.5752068,0.12701,11.332314,46.34,147.5,80.05000000000001,150.8,25.6,50380.8,89.2,1433.6,2
redis,2026-06-29-08-22-15,1,wsl,small,0,2,doc_increment,20000,6743.1963,0.2917606,0.250242,0.5187323,0.67269635,0.156358,10.917034,58.735,126.915,80.43,139.55,25.5,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,2,doc_insert,20000,6580.538,0.30258116,0.258273,0.5315371,0.7360206,0.154744,36.202465,42.86333333333334,350.2633333333333,76.65666666666667,177.13333333333333,25.4,50278.4,89.2,1413.12,3
redis,2026-06-29-08-22-15,1,wsl,small,0,2,doc_read,20000,7428.8833,0.2691639,0.221616,0.4890052,0.6606755,0.135828,4.766694,44.92,144.70499999999998,80.41,143.35,25.4,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,2,doc_read_partial,20000,7538.1406,0.26492482,0.227182,0.45408145,0.5809408,0.134636,5.291064,41.325,258.755,79.91,154.5,25.4,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,2,doc_update_partial,20000,7027.496,0.28354967,0.241826,0.50179046,0.65861565,0.15286,11.883847,46.585,248.83,80.28,155.05,25.5,50380.8,89.2,1423.36,2
redis,2026-06-29-08-22-15,1,wsl,small,0,2,mix_10W_90R,20000,9418.967,0.21181443,0.1810795,0.3778683,0.5173939,0.108094,1.257467,61.23375,197.87375,80.55250000000001,160.8125,25.1,50176.0,89.1,1392.64,8
redis,2026-06-29-08-22-15,1,wsl,small,0,2,mix_50W_50R,40000,8684.421,0.22985446,0.20133999,0.4106649,0.54168355,0.101159,9.017981,61.23375,197.87375,80.55250000000001,160.8125,25.1,50176.0,89.1,1392.64,8
redis,2026-06-29-08-22-15,1,wsl,small,0,2,mix_90W_10R,20000,8223.478,0.24144977,0.2136655,0.41674545,0.5246182,0.115137,1.848385,61.23375,197.87375,80.55250000000001,160.8125,25.1,50176.0,89.1,1392.64,8
redis,2026-06-29-08-22-15,1,wsl,small,0,2,queue,40000,8873.051,0.22538057,0.2003295,0.3860818,0.50920415,0.108874,1.467529,57.66,197.86666666666665,75.25666666666666,153.06666666666666,25.3,50278.4,89.1,1402.88,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,doc_delete,40000,11849.017,0.3287219,0.306627,0.5552108,0.72455144,0.11197,11.664536,38.303333333333335,445.16333333333336,80.39666666666666,227.9,25.6,50380.8,89.2,1433.6,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,doc_increment,40000,9907.535,0.39206627,0.3663025,0.66168654,0.85401726,0.161367,11.726431,52.910000000000004,332.51,80.09666666666666,221.0666666666667,25.6,50380.8,89.2,1423.36,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,doc_insert,40000,9826.135,0.39502585,0.3657965,0.6756461,0.90378255,0.156318,7.819494,55.31999999999999,330.3866666666667,73.37333333333333,177.07666666666668,25.4,50278.4,89.2,1413.12,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,doc_read,40000,11323.118,0.34783605,0.3304975,0.5670271,0.71040094,0.122642,7.689641,39.78333333333333,417.34,80.25666666666666,216.6,25.4,50380.8,89.2,1423.36,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,doc_read_partial,40000,11063.953,0.35623842,0.3339305,0.60259336,0.7766558,0.13689,6.273914,43.28333333333333,451.6233333333333,80.04666666666667,231.0666666666667,25.4,50380.8,89.2,1423.36,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,doc_update_partial,40000,9171.245,0.43079522,0.35789502,0.66293555,0.8860887,0.155515,51.32222,64.59,345.2866666666667,82.50333333333333,177.07000000000002,25.5,50380.8,89.2,1423.36,3
redis,2026-06-29-08-22-15,1,wsl,small,0,4,mix_10W_90R,40000,14796.888,0.26926506,0.2462855,0.46247056,0.60177815,0.101079,41.029102,81.37888888888888,281.5811111111111,76.63666666666667,215.84444444444443,25.1,50176.0,89.1,1392.64,9
